loan_id,loan_type,origination_date,maturity_date,current_maturity_date,currency_code,channel_of_origination,amortisation_type,principal_balance,accrued_interest_on_book,accrued_interest_off_book,balance_at_default,ifrs_stage,days_past_due,default_date,current_interest_rate,current_interest_margin,interest_rate_type,product_code,code_of_conduct_status,is_non_performing,write_off_flag,created_at
819,personal,2024-09-17,2027-03-17,2027-06-01,GBP,broker,annuity,297458.34,7292.59,5785.47,,fair_value_pnl,4,,1.1457,0.6237,floating,CONSUMER_LOAN,not_applicable,false,false,2024-09-17T20:37:06+00:00
820,corporate,2019-12-15,2024-11-26,2024-09-18,USD,partner,linear,8562009.43,464928.12,153706.17,,fair_value_pnl,3,,4.7448,3.879,floating,SME_REVOLVER,not_applicable,false,false,2019-12-15T06:18:56+00:00
821,corporate,2022-03-04,2029-02-26,2029-09-21,GBP,branch,annuity,9235218.98,445314.88,25409.34,,ifrs_stage_2,34,,7.3669,3.8653,fixed,SME_REVOLVER,active,false,false,2022-03-04T05:50:57+00:00
822,personal,2023-11-20,2029-08-25,2029-05-04,GBP,partner,annuity,12316.62,535.34,154.81,,other_not_impaired,0,,10.2055,6.8393,fixed,SME_REVOLVER,not_applicable,false,false,2023-11-20T02:54:01+00:00
823,corporate,2019-03-20,2024-05-12,2024-10-12,GBP,partner,linear,4220101.64,234057.0,6579.3,,ifrs_stage_1,3,,10.9406,6.7779,mixed,CONSUMER_LOAN,active,false,false,2019-03-20T12:53:49+00:00
824,corporate,2020-08-24,2022-11-17,2023-06-08,EUR,broker,annuity,1542995.67,2662.67,3080.76,1220988.75,ifrs_stage_3_impaired,176,2020-12-09,5.2487,1.4253,fixed,SME_TERM,not_applicable,true,false,2020-08-24T07:16:46+00:00
825,corporate,2019-01-20,2028-04-24,2028-10-12,GBP,partner,linear,760071.87,5749.44,2547.78,,fair_value_pnl,4,,6.6933,2.978,floating,MORTGAGE_STD,waived,false,false,2019-01-20T22:47:12+00:00
826,corporate,2021-11-30,2031-05-15,2030-12-20,EUR,broker,annuity,669652.95,29019.65,8704.97,554305.55,ifrs_stage_3_impaired,207,2025-11-23,3.6866,2.2309,mixed,BRIDGE_LOAN,waived,true,false,2021-11-30T06:49:45+00:00
827,personal,2021-03-27,2028-12-21,2028-10-19,USD,online,annuity,257992.21,2632.11,702.54,,ifrs_stage_1,9,,5.234,2.0354,floating,SME_TERM,active,false,false,2021-03-27T01:06:20+00:00
828,corporate,2019-03-09,2025-11-05,2026-05-07,USD,online,linear,8687017.56,473083.93,56098.81,,fair_value_pnl,7,,7.4135,5.5802,fixed,BRIDGE_LOAN,waived,false,false,2019-03-09T06:17:51+00:00
829,personal,2020-11-03,2026-10-08,2026-08-09,GBP,broker,annuity,87357.47,3481.93,135.69,,fair_value_pnl,6,,1.8577,1.1554,floating,AUTO_LOAN,active,false,false,2020-11-03T15:34:57+00:00
830,personal,2021-04-07,2028-08-04,2028-05-10,EUR,partner,annuity,280537.7,5607.16,2977.38,303428.28,ifrs_stage_3_impaired,127,2025-12-23,13.1706,8.8495,floating,AUTO_LOAN,active,true,false,2021-04-07T00:46:44+00:00
831,personal,2024-04-12,2025-10-23,2026-08-26,EUR,branch,linear,62967.06,2442.56,320.24,,ifrs_stage_1,6,,5.6518,4.2001,mixed,SME_REVOLVER,not_applicable,false,false,2024-04-12T13:06:38+00:00
832,corporate,2020-12-13,2026-06-23,2026-07-18,USD,online,linear,9158381.1,199236.22,147463.98,,ifrs_stage_1,8,,10.8504,6.6705,mixed,SME_REVOLVER,waived,false,false,2020-12-13T09:45:16+00:00
833,personal,2024-08-11,2033-07-15,2033-04-01,USD,online,linear,153529.94,3355.27,1743.1,,other_not_impaired,2,,4.3306,3.2252,fixed,SME_TERM,not_applicable,false,false,2024-08-11T17:19:42+00:00
834,corporate,2020-05-23,2024-09-23,2025-07-14,USD,online,linear,4766917.07,82708.76,81736.66,,ifrs_stage_1,4,,10.7361,6.4341,mixed,SME_REVOLVER,active,false,false,2020-05-23T10:18:47+00:00
835,personal,2019-05-10,2020-06-16,2020-04-05,GBP,partner,annuity,113358.54,5733.2,1622.92,,ifrs_stage_2,76,,8.1635,3.7859,mixed,CONSUMER_LOAN,not_applicable,false,false,2019-05-10T07:42:21+00:00
836,personal,2019-10-20,2027-02-27,2027-06-23,USD,broker,annuity,141249.41,7509.2,1101.01,144898.5,ifrs_stage_3_impaired,382,2021-01-14,11.1015,7.5403,floating,CONSUMER_LOAN,waived,true,false,2019-10-20T10:29:40+00:00
837,personal,2020-04-26,2029-10-21,2030-07-29,EUR,partner,annuity,149359.18,933.22,1101.28,,other_not_impaired,2,,5.3612,4.2181,floating,BRIDGE_LOAN,waived,false,false,2020-04-26T06:12:16+00:00
838,personal,2020-01-11,2022-08-21,2022-05-17,GBP,broker,linear,52298.99,2015.95,642.29,40419.28,ifrs_stage_3_impaired,524,2022-05-30,7.8556,4.2331,mixed,AUTO_LOAN,waived,true,false,2020-01-11T17:01:10+00:00
839,corporate,2023-03-06,2031-01-23,2031-03-16,USD,online,bullet,546015.5,13783.74,3201.41,,fair_value_pnl,5,,5.2004,4.132,fixed,CONSUMER_LOAN,not_applicable,false,false,2023-03-06T16:30:55+00:00
840,corporate,2021-04-11,2030-01-27,2031-01-03,EUR,broker,linear,435384.25,3562.64,8332.72,512072.9,ifrs_stage_3_impaired,163,2022-11-29,5.2459,5.0951,floating,CONSUMER_LOAN,waived,true,false,2021-04-11T05:39:59+00:00
841,personal,2022-05-26,2030-01-30,2030-04-01,EUR,online,bullet,114960.67,3755.03,1007.15,,ifrs_stage_2,36,,1.4208,0.6817,floating,SME_REVOLVER,waived,false,false,2022-05-26T07:43:27+00:00
842,corporate,2024-10-02,2026-09-29,2027-03-24,EUR,partner,linear,8865834.71,302229.96,128504.3,,ifrs_stage_1,4,,4.5114,3.382,mixed,AUTO_LOAN,active,false,false,2024-10-02T00:07:58+00:00
843,personal,2019-09-21,2028-10-07,2029-02-28,GBP,online,linear,131526.01,3325.36,2369.17,,fair_value_pnl,3,,2.0229,1.7226,fixed,SME_TERM,active,false,false,2019-09-21T00:53:28+00:00
844,personal,2019-06-14,2026-04-28,2026-12-11,GBP,partner,annuity,211292.23,5678.78,3711.54,,fair_value_pnl,1,,3.8179,1.7282,mixed,MORTGAGE_STD,not_applicable,false,false,2019-06-14T11:43:52+00:00
845,corporate,2020-08-30,2025-06-14,2025-11-21,GBP,partner,annuity,6416209.57,323067.55,56322.37,5559182.16,ifrs_stage_3_impaired,290,2024-03-23,1.864,1.8348,fixed,BRIDGE_LOAN,waived,true,false,2020-08-30T15:26:42+00:00
846,personal,2025-03-22,2031-10-09,2031-12-30,EUR,online,bullet,89730.31,354.89,447.7,,fair_value_pnl,1,,7.0691,6.3318,fixed,BRIDGE_LOAN,not_applicable,false,false,2025-03-22T03:32:06+00:00
847,personal,2024-06-04,2032-08-27,2033-02-21,GBP,broker,linear,265088.69,15519.46,2608.47,,other_not_impaired,3,,6.0507,4.4956,mixed,CONSUMER_LOAN,not_applicable,false,false,2024-06-04T04:14:47+00:00
848,personal,2024-09-01,2029-05-19,2029-02-02,GBP,branch,bullet,93441.41,2836.53,1175.13,,ifrs_stage_1,9,,4.9419,3.9664,mixed,MORTGAGE_STD,not_applicable,false,false,2024-09-01T23:41:29+00:00
849,corporate,2023-06-21,2028-06-21,2029-01-25,GBP,online,bullet,1333569.5,65235.18,24160.57,1377377.0,ifrs_stage_3_impaired,155,2024-06-03,6.8702,3.6476,floating,SME_REVOLVER,waived,true,true,2023-06-21T07:26:53+00:00
850,personal,2020-06-20,2029-07-31,2030-04-17,USD,broker,linear,215563.96,429.05,2670.15,220788.37,ifrs_stage_3_impaired,353,2022-01-15,10.0057,6.7258,floating,BRIDGE_LOAN,waived,true,false,2020-06-20T20:29:00+00:00
851,corporate,2019-12-12,2029-07-15,2030-02-05,GBP,partner,bullet,4198582.58,174106.07,23909.29,,ifrs_stage_2,91,,11.7773,7.4109,fixed,BRIDGE_LOAN,active,false,false,2019-12-12T19:52:05+00:00
852,personal,2022-02-03,2026-05-18,2026-02-15,GBP,broker,linear,27177.17,224.4,328.31,,other_not_impaired,1,,5.1233,2.2529,fixed,SME_TERM,not_applicable,false,false,2022-02-03T16:16:29+00:00
853,corporate,2023-04-06,2030-06-03,2030-01-06,EUR,branch,bullet,5943052.8,31023.04,17701.84,,ifrs_stage_1,2,,3.9288,2.2529,fixed,BRIDGE_LOAN,waived,false,false,2023-04-06T09:17:44+00:00
854,personal,2025-05-21,2035-01-20,2035-01-04,USD,partner,bullet,244021.98,9603.37,4224.01,,ifrs_stage_2,37,,7.6195,5.3796,mixed,BRIDGE_LOAN,active,false,false,2025-05-21T21:14:49+00:00
855,corporate,2023-07-07,2030-01-31,2030-06-15,GBP,broker,linear,7010999.23,235583.68,78042.83,,fair_value_pnl,1,,3.1885,2.4199,floating,BRIDGE_LOAN,not_applicable,false,false,2023-07-07T12:17:52+00:00
856,personal,2020-12-15,2030-06-19,2030-05-14,USD,partner,linear,239481.58,7414.83,4208.12,,ifrs_stage_1,2,,12.4394,8.0828,mixed,AUTO_LOAN,not_applicable,false,false,2020-12-15T20:51:15+00:00
857,personal,2024-06-20,2028-07-03,2028-03-25,EUR,online,bullet,252890.78,8184.23,3455.75,,ifrs_stage_1,1,,6.9552,5.7529,floating,BRIDGE_LOAN,active,false,false,2024-06-20T17:07:27+00:00
858,corporate,2024-03-13,2025-03-31,2025-07-28,EUR,broker,bullet,4167539.2,157638.7,44989.93,,fair_value_pnl,6,,6.8613,4.4483,mixed,SME_REVOLVER,waived,false,false,2024-03-13T21:37:02+00:00
859,personal,2020-04-09,2027-12-02,2028-07-10,EUR,partner,linear,221123.88,4890.31,2666.61,,fair_value_pnl,5,,1.6689,0.5671,fixed,SME_TERM,not_applicable,false,false,2020-04-09T02:49:44+00:00
860,corporate,2021-05-31,2024-07-29,2024-02-19,USD,broker,bullet,1512409.98,1651.15,29342.94,,ifrs_stage_2,21,,5.2665,3.4707,fixed,SME_TERM,not_applicable,false,false,2021-05-31T04:19:53+00:00
861,personal,2024-11-27,2032-02-24,2031-09-07,USD,online,bullet,183486.92,2842.03,278.9,,ifrs_stage_1,7,,4.9149,0.8843,mixed,SME_REVOLVER,waived,false,false,2024-11-27T03:01:00+00:00
862,personal,2025-01-04,2027-04-27,2026-11-02,GBP,broker,bullet,123349.29,4457.89,1714.06,,ifrs_stage_2,78,,2.2474,0.5909,mixed,SME_TERM,waived,false,false,2025-01-04T13:13:35+00:00
863,corporate,2023-07-21,2030-01-18,2030-05-14,USD,broker,linear,8465152.92,54165.38,8714.53,,fair_value_pnl,2,,8.5907,4.404,fixed,SME_TERM,waived,false,false,2023-07-21T18:38:39+00:00
864,corporate,2023-03-13,2027-04-12,2026-10-25,GBP,online,bullet,2547099.86,67152.14,8818.39,,fair_value_pnl,3,,5.6118,1.1461,mixed,BRIDGE_LOAN,active,false,false,2023-03-13T08:38:29+00:00
865,corporate,2021-05-14,2027-06-08,2027-05-10,USD,broker,linear,9084257.7,217920.53,79826.06,,ifrs_stage_2,64,,7.8376,7.5352,mixed,AUTO_LOAN,not_applicable,false,false,2021-05-14T19:06:12+00:00
866,personal,2020-10-26,2025-02-17,2026-01-08,USD,online,annuity,198037.61,2015.45,1172.1,,ifrs_stage_1,2,,4.8718,0.5456,floating,AUTO_LOAN,not_applicable,false,false,2020-10-26T20:36:10+00:00
867,corporate,2019-11-28,2023-09-29,2023-11-16,EUR,broker,linear,4696177.61,249367.42,36987.0,,other_not_impaired,8,,10.1762,6.5318,fixed,SME_REVOLVER,not_applicable,false,false,2019-11-28T06:02:08+00:00
868,personal,2020-08-14,2023-04-20,2022-12-21,GBP,branch,linear,225975.49,6579.49,3470.4,,ifrs_stage_1,5,,5.704,4.3048,mixed,SME_TERM,not_applicable,false,false,2020-08-14T06:18:54+00:00
869,personal,2024-05-03,2030-04-20,2030-07-07,USD,broker,bullet,282637.37,11782.16,3613.12,307149.22,ifrs_stage_3_impaired,469,2025-05-18,7.62,5.4923,mixed,BRIDGE_LOAN,not_applicable,true,true,2024-05-03T03:51:36+00:00
870,personal,2021-03-17,2030-04-09,2031-02-27,USD,online,bullet,23384.73,298.6,299.1,,ifrs_stage_1,3,,9.2317,6.8351,floating,SME_REVOLVER,waived,false,false,2021-03-17T00:03:03+00:00
871,corporate,2024-02-13,2033-12-28,2034-04-27,EUR,online,linear,2920632.03,95198.53,4544.84,,other_not_impaired,6,,7.3372,5.4955,floating,SME_REVOLVER,not_applicable,false,false,2024-02-13T18:05:37+00:00
872,personal,2019-04-30,2027-09-16,2028-07-31,GBP,broker,annuity,299190.79,17036.34,2825.74,,other_not_impaired,7,,3.3889,1.1248,mixed,SME_REVOLVER,waived,false,false,2019-04-30T12:26:24+00:00
873,personal,2022-05-14,2031-06-24,2032-04-20,GBP,branch,bullet,38769.84,2266.05,160.61,,ifrs_stage_2,45,,3.8108,3.1008,floating,BRIDGE_LOAN,active,false,false,2022-05-14T23:45:07+00:00
874,corporate,2021-07-12,2022-11-26,2023-06-17,GBP,online,linear,3296133.31,38506.29,29354.39,3422167.48,ifrs_stage_3_impaired,211,2021-07-16,4.049,1.3562,floating,AUTO_LOAN,not_applicable,true,false,2021-07-12T23:29:02+00:00
875,personal,2025-04-29,2028-01-28,2028-10-28,USD,online,linear,154990.44,4115.81,1268.37,,ifrs_stage_1,8,,6.3575,2.7578,floating,SME_TERM,active,false,false,2025-04-29T15:10:58+00:00
876,corporate,2023-11-21,2032-10-05,2033-02-23,USD,partner,linear,324035.21,8089.3,624.33,,ifrs_stage_2,46,,5.4398,1.9828,floating,BRIDGE_LOAN,not_applicable,false,false,2023-11-21T13:16:02+00:00
877,personal,2020-04-22,2030-01-20,2030-03-08,GBP,broker,linear,259429.2,421.45,156.07,,ifrs_stage_1,5,,5.8837,5.298,floating,SME_TERM,active,false,false,2020-04-22T04:39:36+00:00
878,corporate,2022-12-31,2024-06-05,2024-09-17,GBP,online,linear,1734587.44,42052.26,16695.99,,fair_value_pnl,8,,11.2703,7.0238,mixed,SME_TERM,active,false,false,2022-12-31T18:55:08+00:00
879,corporate,2019-03-26,2020-09-02,2020-05-30,EUR,partner,linear,1972788.57,23199.18,26260.74,,other_not_impaired,4,,5.839,2.0536,fixed,SME_TERM,waived,false,false,2019-03-26T05:16:29+00:00
880,personal,2023-10-09,2028-03-16,2027-12-25,GBP,online,annuity,180493.5,10500.33,2091.29,,other_not_impaired,4,,5.3609,4.278,mixed,MORTGAGE_STD,active,false,false,2023-10-09T12:02:25+00:00
881,personal,2025-05-24,2033-08-29,2034-03-18,USD,broker,annuity,74812.11,1359.17,376.6,,fair_value_pnl,2,,6.7927,5.8858,fixed,SME_TERM,active,false,false,2025-05-24T17:53:25+00:00
882,corporate,2022-08-01,2029-01-17,2029-12-06,EUR,broker,annuity,8744972.74,153564.58,49590.01,,ifrs_stage_1,2,,6.2108,6.1003,fixed,BRIDGE_LOAN,waived,false,false,2022-08-01T02:29:06+00:00
883,personal,2023-08-30,2033-02-25,2033-07-09,GBP,partner,linear,251086.79,7944.49,2176.68,279390.51,ifrs_stage_3_impaired,368,2026-02-16,6.1911,2.5587,mixed,SME_REVOLVER,waived,true,false,2023-08-30T13:04:10+00:00
884,corporate,2020-03-25,2025-05-09,2025-12-06,USD,broker,linear,1183869.33,7041.69,16247.5,,ifrs_stage_1,0,,8.2189,4.1756,floating,BRIDGE_LOAN,waived,false,false,2020-03-25T18:55:55+00:00
885,personal,2024-04-21,2031-09-07,2032-07-15,GBP,online,linear,244621.73,3970.33,3626.62,,other_not_impaired,4,,8.9759,5.7017,fixed,SME_REVOLVER,active,false,false,2024-04-21T15:24:43+00:00
886,personal,2020-04-07,2027-12-07,2027-12-12,EUR,broker,bullet,181967.46,538.45,2632.03,,ifrs_stage_2,91,,5.5416,2.3104,mixed,BRIDGE_LOAN,not_applicable,false,false,2020-04-07T03:46:37+00:00
887,corporate,2025-01-12,2033-10-18,2034-02-14,GBP,partner,bullet,4527699.02,52925.15,53331.94,,ifrs_stage_1,2,,3.0063,2.4912,fixed,CONSUMER_LOAN,active,false,false,2025-01-12T02:59:12+00:00
888,corporate,2024-01-01,2026-12-15,2026-07-16,EUR,branch,annuity,8598835.47,409742.24,4394.94,,ifrs_stage_2,33,,6.3124,3.696,fixed,SME_REVOLVER,active,false,false,2024-01-01T05:55:52+00:00
889,corporate,2019-03-18,2025-05-22,2026-02-12,GBP,online,annuity,7943806.89,150399.15,137077.13,,fair_value_pnl,1,,8.4517,6.1455,mixed,BRIDGE_LOAN,not_applicable,false,false,2019-03-18T07:08:10+00:00
890,personal,2022-01-01,2025-03-20,2025-12-12,EUR,partner,annuity,67738.58,3659.83,233.96,,ifrs_stage_2,38,,7.8393,4.4483,mixed,SME_TERM,not_applicable,false,false,2022-01-01T05:31:47+00:00
891,personal,2023-12-30,2030-11-09,2031-07-03,EUR,partner,annuity,32048.13,968.31,631.21,,ifrs_stage_2,41,,7.3874,5.8704,mixed,SME_REVOLVER,waived,false,false,2023-12-30T06:21:21+00:00
892,personal,2024-01-16,2026-06-15,2026-01-17,USD,broker,bullet,73456.85,2054.39,1162.14,,fair_value_pnl,0,,4.0798,2.6942,mixed,MORTGAGE_STD,waived,false,false,2024-01-16T04:25:23+00:00
893,personal,2021-12-27,2024-10-03,2024-12-01,GBP,online,bullet,64886.47,3080.65,1109.84,,ifrs_stage_2,59,,4.9653,3.3631,floating,MORTGAGE_STD,waived,false,false,2021-12-27T19:05:58+00:00
894,corporate,2019-03-22,2021-03-18,2022-02-22,GBP,branch,linear,1220067.11,25485.01,16512.37,,fair_value_pnl,7,,6.0574,3.7276,mixed,SME_REVOLVER,not_applicable,false,false,2019-03-22T04:26:30+00:00
895,corporate,2019-03-31,2023-03-22,2023-09-23,EUR,partner,annuity,3941165.78,62672.65,10007.67,,fair_value_pnl,9,,6.6576,2.9182,floating,CONSUMER_LOAN,not_applicable,false,false,2019-03-31T13:00:19+00:00
896,corporate,2021-11-25,2025-05-10,2025-01-16,EUR,online,linear,4051005.5,77590.8,18843.72,3351003.94,ifrs_stage_3_impaired,302,2023-01-30,5.8968,2.2004,mixed,MORTGAGE_STD,not_applicable,true,false,2021-11-25T13:20:29+00:00
897,personal,2024-08-05,2031-01-28,2030-11-17,GBP,branch,linear,147812.12,4009.33,514.68,,ifrs_stage_1,3,,5.9881,5.9869,floating,SME_REVOLVER,not_applicable,false,false,2024-08-05T20:08:50+00:00
898,personal,2021-09-18,2030-08-27,2030-08-12,EUR,branch,linear,46166.21,390.66,204.12,,ifrs_stage_2,47,,11.9078,7.6613,mixed,CONSUMER_LOAN,active,false,false,2021-09-18T18:47:09+00:00
899,corporate,2023-12-22,2027-02-03,2027-04-22,GBP,broker,linear,1742445.61,103626.77,28983.73,,ifrs_stage_2,13,,5.4542,4.4052,fixed,SME_TERM,not_applicable,false,false,2023-12-22T03:19:50+00:00
900,personal,2021-04-27,2026-12-09,2027-08-24,USD,broker,bullet,96820.11,2594.84,1455.41,,ifrs_stage_2,91,,7.0903,4.0687,fixed,BRIDGE_LOAN,active,false,false,2021-04-27T20:21:06+00:00
901,corporate,2021-08-29,2025-02-06,2024-11-16,GBP,online,bullet,7297019.85,21501.54,65583.46,,ifrs_stage_1,9,,6.499,2.6077,mixed,SME_REVOLVER,not_applicable,false,false,2021-08-29T18:08:44+00:00
902,corporate,2024-10-11,2027-12-29,2028-07-11,GBP,online,bullet,4939599.32,35646.77,17538.68,,other_not_impaired,0,,7.9097,5.5891,mixed,MORTGAGE_STD,waived,false,false,2024-10-11T10:54:14+00:00
903,corporate,2024-05-20,2026-12-19,2027-04-17,EUR,broker,bullet,1865170.49,101927.93,29181.51,,ifrs_stage_1,3,,1.8375,1.3003,fixed,SME_REVOLVER,waived,false,false,2024-05-20T17:04:20+00:00
904,personal,2023-07-03,2025-06-20,2025-08-11,EUR,broker,linear,86353.0,3991.69,388.72,,other_not_impaired,4,,8.9854,7.6403,floating,MORTGAGE_STD,not_applicable,false,false,2023-07-03T04:22:04+00:00
905,corporate,2023-04-23,2032-02-21,2032-08-06,GBP,branch,bullet,8154453.95,122427.23,133981.01,,fair_value_pnl,7,,8.4705,4.6002,mixed,MORTGAGE_STD,not_applicable,false,false,2023-04-23T02:51:59+00:00
906,personal,2024-01-14,2029-10-28,2030-05-27,USD,branch,linear,107847.85,5352.79,2035.08,,ifrs_stage_2,78,,8.0594,6.6607,mixed,BRIDGE_LOAN,active,false,false,2024-01-14T21:20:05+00:00
907,corporate,2022-04-06,2031-10-10,2031-08-14,EUR,broker,annuity,4382305.6,232078.16,6779.42,,ifrs_stage_1,8,,11.0372,7.3121,floating,BRIDGE_LOAN,waived,false,false,2022-04-06T03:52:19+00:00
908,personal,2024-04-30,2033-11-07,2033-10-19,USD,online,bullet,8870.67,22.22,14.12,,fair_value_pnl,6,,5.4948,2.1256,fixed,SME_REVOLVER,active,false,false,2024-04-30T14:15:28+00:00
909,corporate,2020-08-06,2021-09-04,2021-06-04,GBP,broker,linear,923221.71,31038.6,8761.06,,ifrs_stage_1,6,,6.6838,4.4678,floating,AUTO_LOAN,not_applicable,false,false,2020-08-06T05:08:30+00:00
910,personal,2020-06-23,2030-05-30,2030-12-29,USD,partner,annuity,133296.76,3704.08,1062.88,,other_not_impaired,9,,5.5913,4.357,floating,MORTGAGE_STD,not_applicable,false,false,2020-06-23T19:43:38+00:00
911,corporate,2022-01-29,2026-01-18,2025-08-17,GBP,partner,bullet,6471979.53,207174.81,96061.12,,fair_value_pnl,4,,4.4005,3.3086,floating,MORTGAGE_STD,active,false,false,2022-01-29T05:53:24+00:00
912,personal,2023-12-04,2031-08-26,2031-12-16,GBP,branch,linear,166685.31,3658.84,2535.13,,fair_value_pnl,7,,7.0791,3.4814,mixed,AUTO_LOAN,active,false,false,2023-12-04T09:44:04+00:00
913,corporate,2025-03-14,2033-10-24,2033-09-28,EUR,partner,annuity,4773880.02,124130.4,35914.38,,fair_value_pnl,2,,9.6882,6.82,mixed,MORTGAGE_STD,waived,false,false,2025-03-14T22:17:08+00:00
914,corporate,2019-08-12,2027-04-07,2027-06-11,GBP,branch,bullet,6707923.08,88047.66,130001.22,7408396.85,ifrs_stage_3_impaired,427,2025-06-24,12.6816,8.3413,floating,SME_TERM,not_applicable,true,false,2019-08-12T03:09:15+00:00
915,personal,2024-01-26,2033-02-16,2033-05-24,EUR,online,bullet,257493.47,5979.75,1188.64,,other_not_impaired,9,,9.6066,7.5999,fixed,SME_TERM,waived,false,false,2024-01-26T05:37:19+00:00
916,personal,2020-09-14,2025-11-18,2025-08-19,EUR,broker,bullet,139220.22,5574.88,1665.97,,ifrs_stage_1,5,,12.1044,7.633,fixed,SME_TERM,not_applicable,false,false,2020-09-14T16:18:18+00:00
917,personal,2025-04-27,2034-06-21,2035-03-19,GBP,branch,linear,37242.95,2042.07,544.34,,fair_value_pnl,9,,6.7616,3.7814,mixed,MORTGAGE_STD,waived,false,false,2025-04-27T19:38:13+00:00
918,personal,2023-02-19,2028-08-18,2029-02-01,EUR,partner,bullet,264110.0,12800.34,3190.62,200384.77,ifrs_stage_3_impaired,176,2023-08-05,9.3541,5.442,mixed,BRIDGE_LOAN,not_applicable,true,false,2023-02-19T21:05:19+00:00
919,corporate,2021-01-01,2026-11-16,2027-10-03,EUR,broker,annuity,7491494.35,381962.62,41686.7,,ifrs_stage_1,0,,11.2993,8.2924,floating,CONSUMER_LOAN,waived,false,false,2021-01-01T10:44:14+00:00
920,personal,2019-07-09,2028-08-25,2028-05-30,EUR,online,annuity,169364.13,6319.69,93.65,,ifrs_stage_2,64,,1.4773,0.9832,floating,MORTGAGE_STD,waived,false,false,2019-07-09T06:01:14+00:00
921,personal,2023-05-16,2030-06-14,2031-04-18,GBP,broker,bullet,151205.0,5590.86,1562.03,,ifrs_stage_2,54,,2.5656,0.5678,floating,MORTGAGE_STD,active,false,false,2023-05-16T16:02:21+00:00
922,corporate,2022-08-26,2025-11-14,2026-04-15,GBP,broker,linear,524481.68,28647.15,3286.83,419468.0,ifrs_stage_3_impaired,144,2023-04-27,5.496,1.1486,floating,BRIDGE_LOAN,active,true,false,2022-08-26T04:50:50+00:00
923,corporate,2019-12-31,2028-04-21,2028-08-10,GBP,branch,bullet,8892341.42,73650.01,59405.49,,ifrs_stage_2,39,,8.695,6.0863,mixed,MORTGAGE_STD,waived,false,false,2019-12-31T23:54:44+00:00
924,personal,2019-12-30,2023-05-11,2023-01-14,EUR,branch,linear,34389.87,771.19,189.68,,ifrs_stage_2,59,,8.3469,7.3741,fixed,SME_TERM,active,false,false,2019-12-30T09:56:05+00:00
925,personal,2019-10-15,2020-10-21,2021-05-01,EUR,online,linear,235497.88,13476.25,4441.58,251096.15,ifrs_stage_3_impaired,269,2020-01-25,7.4122,5.8612,mixed,AUTO_LOAN,active,true,false,2019-10-15T10:08:51+00:00
926,corporate,2024-08-08,2030-03-28,2030-06-07,GBP,branch,linear,7599856.33,94074.1,125073.81,,fair_value_pnl,5,,10.9088,7.8533,mixed,SME_REVOLVER,waived,false,false,2024-08-08T10:54:51+00:00
927,personal,2020-12-11,2022-04-08,2021-11-11,GBP,branch,bullet,44458.75,2319.83,46.06,,fair_value_pnl,7,,6.9694,6.0988,floating,AUTO_LOAN,active,false,false,2020-12-11T18:01:35+00:00
928,corporate,2022-11-18,2026-03-15,2026-05-13,GBP,partner,annuity,5481359.36,170613.18,27807.44,,ifrs_stage_1,7,,5.5905,5.0257,floating,SME_REVOLVER,active,false,false,2022-11-18T21:42:48+00:00
929,personal,2022-07-12,2024-07-28,2024-07-18,EUR,partner,annuity,132550.52,7594.44,631.94,,other_not_impaired,6,,5.1162,1.5813,floating,SME_TERM,not_applicable,false,false,2022-07-12T09:47:40+00:00
930,corporate,2023-02-06,2031-02-10,2031-10-20,USD,online,bullet,524656.02,23594.33,10011.54,428188.03,ifrs_stage_3_impaired,578,2024-10-21,6.2845,3.5936,mixed,BRIDGE_LOAN,not_applicable,true,false,2023-02-06T17:46:47+00:00
