collateral_id,collateral_type,concerns_loan_id,concerns_borrower_id,valuation_date,latest_valuation_amount,collateral_currency,collateral_insured,insurance_coverage_amount,insurance_provider_id,activation_of_guarantee,configuration,created_at
1524,guarantee,344,,2022-08-30,5476477.86,EUR,false,,,false,single_asset,2022-08-30T03:16:47+00:00
1525,property,1463,,2022-08-03,2962622.39,GBP,false,,,false,pool,2022-08-03T01:26:57+00:00
1526,property,1126,,2023-12-22,2817342.05,USD,true,2182777.92,5,false,mixed,2023-12-22T11:19:26+00:00
1527,guarantee,1211,,2024-09-11,3902346.56,EUR,false,,,true,single_asset,2024-09-11T07:13:44+00:00
1528,property,1030,,2024-06-07,5129408.73,USD,false,,,false,pool,2024-06-07T10:11:17+00:00
1529,property,709,108,2022-08-14,5188784.64,EUR,false,,,false,single_asset,2022-08-14T11:36:58+00:00
1530,guarantee,744,,2025-06-14,1769105.72,EUR,true,997822.24,1,false,single_asset,2025-06-14T08:26:03+00:00
1531,property,260,,2023-12-25,2375233.06,GBP,false,,,false,single_asset,2023-12-25T23:49:22+00:00
1532,cash,388,,2024-05-13,2132659.97,EUR,true,740278.91,5,false,mixed,2024-05-13T20:21:18+00:00
1533,property,1216,,2024-06-05,269743.64,GBP,false,,,false,single_asset,2024-06-05T18:31:21+00:00
1534,cash,805,,2024-05-31,5686980.57,USD,true,3761315.85,20,false,mixed,2024-05-31T01:25:53+00:00
1535,property,941,,2023-01-26,96200.12,EUR,true,25219.67,17,false,mixed,2023-01-26T17:37:02+00:00
1536,guarantee,,1837,2024-07-14,4854076.9,EUR,true,3448252.42,8,false,single_asset,2024-07-14T08:35:28+00:00
1537,guarantee,109,,2024-06-19,2804190.46,USD,true,1347267.99,12,false,mixed,2024-06-19T12:20:29+00:00
1538,property,1337,,2024-02-10,4012180.3,GBP,false,,,false,mixed,2024-02-10T06:34:53+00:00
1539,property,611,,2022-11-23,2293421.07,EUR,false,,,false,pool,2022-11-23T18:29:34+00:00
1540,cash,672,,2024-03-27,1352386.71,GBP,false,,,false,single_asset,2024-03-27T02:34:18+00:00
1541,property,173,,2023-08-13,4434869.2,EUR,false,,,false,single_asset,2023-08-13T08:31:42+00:00
1542,cash,1097,1840,2022-10-04,4051941.79,USD,true,3328606.52,14,false,pool,2022-10-04T20:22:27+00:00
1543,cash,149,,2024-03-05,468412.75,EUR,true,284484.76,3,false,single_asset,2024-03-05T10:11:11+00:00
1544,cash,302,1786,2023-08-04,2605678.85,EUR,false,,,false,single_asset,2023-08-04T21:10:39+00:00
1545,property,419,,2023-04-16,1186637.68,USD,false,,,false,single_asset,2023-04-16T02:36:21+00:00
1546,other,1168,,2022-09-05,2796147.37,GBP,true,1639269.66,14,false,mixed,2022-09-05T03:19:01+00:00
1547,guarantee,591,,2023-04-02,5264739.01,USD,true,1403058.17,2,false,mixed,2023-04-02T03:30:48+00:00
1548,property,,2095,2024-06-19,2473909.91,GBP,false,,,false,single_asset,2024-06-19T16:54:59+00:00
1549,property,857,2199,2023-07-13,5237391.75,EUR,true,1591461.97,12,false,mixed,2023-07-13T15:15:45+00:00
1550,property,792,72,2023-07-13,4130608.63,EUR,false,,,false,mixed,2023-07-13T13:52:45+00:00
1551,property,724,,2025-03-21,3512141.73,EUR,true,1855659.59,20,false,mixed,2025-03-21T08:10:37+00:00
1552,property,864,,2026-01-29,3265515.82,USD,true,2363821.7,5,false,pool,2026-01-29T21:10:44+00:00
1553,guarantee,1390,1396,2023-11-30,3260120.79,USD,false,,,false,pool,2023-11-30T01:03:00+00:00
1554,property,226,1773,2025-03-21,727149.1,EUR,true,348552.3,7,false,mixed,2025-03-21T13:56:47+00:00
1555,guarantee,695,,2023-09-13,3754081.29,USD,false,,,false,mixed,2023-09-13T12:44:55+00:00
1556,cash,300,,2022-03-11,1895106.62,EUR,true,1112744.63,14,false,pool,2022-03-11T06:38:48+00:00
1557,property,139,,2023-06-24,215065.31,EUR,false,,,false,mixed,2023-06-24T12:29:02+00:00
1558,guarantee,28,,2025-09-30,5799389.58,USD,false,,,false,pool,2025-09-30T12:48:39+00:00
1559,other,914,2131,2023-08-14,2831102.23,EUR,true,2120698.88,7,false,single_asset,2023-08-14T00:20:13+00:00
1560,property,48,,2023-07-11,4720724.42,GBP,true,3498910.65,8,false,pool,2023-07-11T19:58:43+00:00
1561,guarantee,971,,2024-02-19,2457535.29,GBP,false,,,true,pool,2024-02-19T04:51:49+00:00
1562,property,931,,2024-06-04,5758652.75,EUR,false,,,false,pool,2024-06-04T02:59:40+00:00
1563,cash,1419,,2026-01-16,2465928.33,USD,false,,,false,single_asset,2026-01-16T07:42:25+00:00
1564,property,153,,2024-10-11,4979523.42,GBP,false,,,false,mixed,2024-10-11T07:00:29+00:00
1565,cash,31,,2022-02-11,3814708.3,EUR,false,,,false,single_asset,2022-02-11T06:32:52+00:00
1566,property,1228,1669,2022-07-11,5772278.97,EUR,true,2970136.28,18,false,single_asset,2022-07-11T22:13:54+00:00
1567,guarantee,1393,97,2025-10-12,2951358.23,EUR,false,,,false,pool,2025-10-12T23:18:53+00:00
1568,other,753,,2022-09-21,2226634.19,USD,false,,,false,single_asset,2022-09-21T12:49:15+00:00
1569,property,,705,2024-03-03,3943700.46,USD,false,,,false,mixed,2024-03-03T21:25:53+00:00
1570,property,1079,,2022-08-12,4229039.24,GBP,false,,,false,single_asset,2022-08-12T03:47:38+00:00
1571,property,1251,,2022-09-20,4719648.88,USD,false,,,false,single_asset,2022-09-20T16:24:12+00:00
1572,property,1089,2170,2022-03-27,5919240.88,GBP,true,3637113.83,8,false,mixed,2022-03-27T00:12:33+00:00
1573,guarantee,254,1943,2022-10-24,3612184.81,EUR,false,,,false,mixed,2022-10-24T01:35:02+00:00
1574,property,,1412,2024-02-01,1376975.54,EUR,false,,,false,pool,2024-02-01T14:10:36+00:00
1575,other,,683,2023-08-11,1665567.02,USD,true,446030.53,7,false,single_asset,2023-08-11T06:00:55+00:00
1576,property,649,,2023-01-13,3224846.04,EUR,false,,,false,mixed,2023-01-13T07:14:24+00:00
1577,property,150,,2022-07-12,3776309.31,USD,false,,,false,pool,2022-07-12T21:58:11+00:00
1578,property,,1458,2024-03-02,2343478.86,USD,true,777237.51,3,false,single_asset,2024-03-02T21:13:45+00:00
1579,property,771,,2025-12-18,3147791.81,EUR,false,,,false,pool,2025-12-18T23:27:09+00:00
1580,property,859,2170,2022-02-07,720802.78,USD,false,,,false,mixed,2022-02-07T15:49:25+00:00
1581,property,1219,796,2025-09-16,689615.96,USD,true,338663.5,9,false,single_asset,2025-09-16T00:29:06+00:00
1582,guarantee,1330,,2022-09-14,4993598.76,EUR,false,,,false,pool,2022-09-14T18:31:15+00:00
1583,property,512,,2022-09-16,2834868.47,USD,true,1007634.99,9,false,single_asset,2022-09-16T00:30:11+00:00
1584,property,918,1471,2025-01-08,1348358.9,EUR,true,774951.03,3,false,single_asset,2025-01-08T18:50:07+00:00
1585,cash,1337,,2024-01-24,4163524.71,GBP,false,,,false,mixed,2024-01-24T14:32:14+00:00
1586,property,1214,,2022-08-29,5894180.92,GBP,true,2225753.04,9,false,mixed,2022-08-29T18:22:46+00:00
1587,cash,,1434,2024-03-14,209357.66,GBP,false,,,false,single_asset,2024-03-14T23:51:08+00:00
1588,property,77,273,2023-05-15,5685079.48,EUR,true,4529232.65,19,false,mixed,2023-05-15T21:35:09+00:00
1589,property,1489,,2024-12-18,925014.67,GBP,false,,,false,single_asset,2024-12-18T00:15:16+00:00
1590,guarantee,1113,,2023-03-30,418007.98,EUR,false,,,false,mixed,2023-03-30T05:56:38+00:00
1591,cash,447,,2023-08-05,3567748.18,EUR,false,,,false,mixed,2023-08-05T20:07:11+00:00
1592,cash,777,1223,2023-04-23,461709.42,EUR,true,150536.78,20,false,single_asset,2023-04-23T17:22:51+00:00
1593,guarantee,1064,,2023-12-17,4157428.93,EUR,false,,,true,mixed,2023-12-17T22:37:31+00:00
1594,property,385,,2024-05-02,2846960.28,USD,false,,,false,single_asset,2024-05-02T17:33:22+00:00
1595,property,1346,,2023-03-21,5733454.13,EUR,false,,,false,pool,2023-03-21T09:23:36+00:00
1596,guarantee,121,,2024-09-19,4139288.24,GBP,false,,,false,mixed,2024-09-19T00:33:41+00:00
1597,property,882,,2022-07-23,2628339.23,EUR,true,2190446.89,3,false,pool,2022-07-23T14:55:30+00:00
1598,property,1047,608,2023-09-29,2514405.93,EUR,false,,,false,pool,2023-09-29T08:53:56+00:00
1599,property,224,,2022-06-20,1583998.79,USD,false,,,false,mixed,2022-06-20T15:59:21+00:00
1600,guarantee,567,,2024-04-19,4082022.71,EUR,false,,,false,mixed,2024-04-19T22:07:06+00:00
1601,cash,1276,,2022-03-02,148775.84,USD,true,101932.92,13,false,mixed,2022-03-02T14:55:07+00:00
1602,property,,599,2025-07-02,2975348.35,USD,true,1705892.21,19,false,pool,2025-07-02T03:35:41+00:00
1603,guarantee,744,,2025-04-23,1128691.57,USD,false,,,false,single_asset,2025-04-23T00:59:21+00:00
1604,property,182,,2025-05-16,1962297.87,USD,false,,,false,pool,2025-05-16T14:47:54+00:00
1605,guarantee,727,616,2025-10-03,208268.93,GBP,false,,,false,pool,2025-10-03T12:09:53+00:00
1606,property,1145,,2023-03-24,1467537.48,GBP,false,,,false,mixed,2023-03-24T13:59:47+00:00
1607,property,151,,2024-11-27,4302855.81,USD,false,,,false,pool,2024-11-27T04:43:32+00:00
1608,guarantee,1037,,2022-08-17,4797237.21,GBP,false,,,false,pool,2022-08-17T01:27:20+00:00
1609,property,588,,2022-06-03,4962420.3,GBP,false,,,false,mixed,2022-06-03T09:09:40+00:00
1610,guarantee,541,,2022-07-03,1399048.64,USD,false,,,false,pool,2022-07-03T14:45:12+00:00
1611,property,1324,,2025-07-18,2036114.37,GBP,false,,,false,pool,2025-07-18T15:45:52+00:00
1612,property,481,,2025-02-01,5127254.74,USD,true,2741166.68,4,false,single_asset,2025-02-01T16:25:15+00:00
1613,property,,1078,2024-06-29,3454511.72,USD,false,,,false,mixed,2024-06-29T22:11:00+00:00
1614,guarantee,588,,2023-01-30,3437085.46,EUR,false,,,false,single_asset,2023-01-30T05:58:29+00:00
1615,cash,1051,772,2024-05-17,4450358.76,EUR,false,,,false,pool,2024-05-17T20:27:54+00:00
1616,guarantee,1434,,2024-10-12,3392296.94,USD,true,1759365.08,5,true,pool,2024-10-12T01:20:02+00:00
1617,property,660,571,2024-06-23,5409670.16,USD,false,,,false,mixed,2024-06-23T15:58:46+00:00
1618,guarantee,601,,2023-05-02,245030.71,GBP,false,,,true,pool,2023-05-02T01:59:03+00:00
1619,property,,1177,2022-11-17,4988449.42,GBP,true,2637665.57,6,false,pool,2022-11-17T10:52:13+00:00
1620,cash,841,,2025-03-04,4089105.7,USD,true,1466430.3,10,false,pool,2025-03-04T17:24:45+00:00
1621,cash,1460,,2024-07-26,5149386.44,EUR,false,,,false,pool,2024-07-26T20:36:15+00:00
1622,property,1376,,2023-07-18,3700579.76,GBP,true,1060481.43,7,false,mixed,2023-07-18T02:38:33+00:00
1623,other,,818,2022-08-05,3448004.07,USD,false,,,false,pool,2022-08-05T08:11:26+00:00
1624,property,402,,2024-06-18,1006523.87,EUR,false,,,false,mixed,2024-06-18T22:47:57+00:00
1625,property,892,,2024-05-27,1939863.46,GBP,true,1343425.94,1,false,pool,2024-05-27T04:37:21+00:00
1626,cash,1141,,2022-06-12,3528021.37,USD,false,,,false,single_asset,2022-06-12T17:57:30+00:00
1627,property,807,,2023-08-24,5219034.0,USD,false,,,false,mixed,2023-08-24T01:05:25+00:00
1628,property,564,297,2025-05-19,138865.21,GBP,true,60679.9,16,false,pool,2025-05-19T08:08:17+00:00
1629,property,831,,2025-06-27,5489640.91,EUR,false,,,false,pool,2025-06-27T12:00:25+00:00
1630,property,276,,2025-12-15,3515927.18,USD,false,,,false,pool,2025-12-15T00:19:26+00:00
1631,property,,334,2022-11-21,3627613.66,GBP,false,,,false,single_asset,2022-11-21T21:38:42+00:00
1632,property,527,,2025-04-03,5295592.58,GBP,true,2412968.84,10,false,pool,2025-04-03T15:08:00+00:00
1633,guarantee,700,,2022-11-22,2046589.86,GBP,false,,,true,single_asset,2022-11-22T13:42:12+00:00
1634,property,102,,2025-07-02,4126228.5,USD,false,,,false,pool,2025-07-02T05:54:04+00:00
1635,guarantee,1168,,2022-06-04,3910260.5,GBP,false,,,false,pool,2022-06-04T10:19:17+00:00
1636,property,65,573,2023-06-25,208649.47,EUR,true,70967.66,12,false,mixed,2023-06-25T16:56:20+00:00
1637,property,22,1633,2025-05-08,1453350.6,GBP,true,1073114.19,11,false,mixed,2025-05-08T03:09:55+00:00
1638,property,1329,,2025-07-11,2521427.7,EUR,false,,,false,mixed,2025-07-11T20:13:29+00:00
1639,guarantee,1391,,2023-01-05,768524.76,GBP,true,648431.12,5,false,mixed,2023-01-05T02:00:00+00:00
1640,property,,1778,2023-09-06,3287974.21,EUR,true,991753.23,5,false,mixed,2023-09-06T11:54:52+00:00
1641,property,67,,2023-03-03,447243.11,GBP,true,280068.61,4,false,mixed,2023-03-03T15:22:06+00:00
1642,property,720,,2024-01-06,3709295.19,EUR,false,,,false,single_asset,2024-01-06T04:08:51+00:00
1643,cash,1314,,2025-12-27,439086.32,GBP,false,,,false,pool,2025-12-27T23:58:43+00:00
1644,cash,,710,2022-12-19,5871035.38,USD,true,1748631.87,16,false,mixed,2022-12-19T14:17:15+00:00
1645,property,282,,2025-07-23,3102428.99,GBP,true,799563.46,10,false,pool,2025-07-23T15:50:58+00:00
1646,cash,250,2165,2022-02-05,3686230.99,EUR,true,2763051.64,12,false,mixed,2022-02-05T12:49:24+00:00
1647,guarantee,1167,,2024-10-06,5311165.89,GBP,true,4269818.16,15,false,single_asset,2024-10-06T17:00:59+00:00
1648,property,1252,,2024-10-06,5577432.41,GBP,false,,,false,pool,2024-10-06T16:53:26+00:00
1649,property,539,,2024-11-24,2607921.1,EUR,false,,,false,mixed,2024-11-24T12:27:46+00:00
1650,property,1062,535,2025-05-02,4983046.37,EUR,false,,,false,single_asset,2025-05-02T05:46:03+00:00
